epoch,loss,iou
4379,1.762576,0.727935
4380,1.760556,0.712736
4381,1.721910,0.747027
4382,1.724031,0.710147
4383,1.724036,0.673035
4384,1.742330,0.696600
4385,1.692700,0.728353
4386,1.639085,0.731947
4387,1.685069,0.718465
4388,1.660103,0.742527
4389,1.609881,0.719209
4390,1.656375,0.714367
4391,1.742054,0.736563
4392,1.650672,0.685065
4393,1.861546,0.697525
4394,1.783295,0.671179
4395,1.796255,0.727169
4396,1.679028,0.733842
4397,1.714791,0.727442
4398,1.766471,0.717263
4399,1.703300,0.731279
4400,1.746744,0.723714
4401,1.620345,0.691125
4402,1.755739,0.726964
4403,1.684023,0.721285
4404,1.667515,0.719736
4405,1.661327,0.737331
4406,1.678524,0.737910
4407,1.647810,0.725807
4408,1.660150,0.734730
4409,1.631155,0.730257
4410,1.640132,0.700975
4411,1.663721,0.702311
4412,1.800089,0.696315
4413,1.730892,0.661228
4414,1.765380,0.674136
4415,1.698415,0.708451
4416,1.840902,0.709641
4417,1.652355,0.715787
4418,1.755377,0.721682
4419,1.728542,0.707603
4420,1.683996,0.729225
4421,1.694667,0.697833
4422,1.739415,0.722131
4423,1.765212,0.721874
4424,1.696820,0.732723
4425,1.675250,0.724212
4426,1.637151,0.708987
4427,1.765502,0.740170
4428,1.627977,0.706390
4429,1.752536,0.727881
4430,1.777581,0.704155
4431,1.702527,0.734833
4432,1.653872,0.733851
4433,1.657492,0.718072
4434,1.720211,0.691214
4435,1.648821,0.702183
4436,1.811961,0.714171
4437,1.719539,0.728592
4438,1.665987,0.713393
4439,1.757834,0.732909
4440,1.620989,0.722647
4441,1.742130,0.729586
4442,1.598365,0.711730
4443,1.710872,0.706616
4444,1.731855,0.698208
4445,1.709414,0.677254
4446,1.797897,0.706485
4447,1.773943,0.718753
4448,1.639862,0.722108
4449,1.713628,0.719251
4450,1.708226,0.719180
4451,1.711194,0.678789
4452,1.773375,0.715255
4453,1.710775,0.684284
4454,1.749278,0.731409
4455,1.600384,0.737286
4456,1.645608,0.744068
4457,1.630728,0.737469
4458,1.650854,0.733831
4459,1.656585,0.731869
4460,1.668526,0.721934
4461,1.660939,0.709847
4462,1.815719,0.724880
4463,1.683527,0.719609
4464,1.639588,0.720928
4465,1.724893,0.701311
4466,1.759660,0.727284
4467,1.702562,0.695472
4468,1.635568,0.727460
4469,1.665513,0.733204
4470,1.693554,0.752406
4471,1.602921,0.737769
4472,1.642929,0.738546
4473,1.638001,0.738737
4474,1.617591,0.729666
4475,1.676063,0.735234
4476,1.702164,0.728924
4477,1.728539,0.709966
4478,1.665769,0.725531
4479,1.762247,0.707395
4480,1.638584,0.689632
4481,1.828427,0.718016
4482,1.715576,0.679043
4483,1.626180,0.613243
4484,2.137892,0.631091
4485,1.798085,0.712581
4486,1.772572,0.737636
4487,1.696177,0.710805
4488,1.673599,0.709813
4489,1.751836,0.734780
4490,1.703125,0.660278
4491,1.799307,0.705121
4492,1.680132,0.723068
4493,1.746131,0.694407
4494,1.826200,0.692150
4495,1.692838,0.726838
4496,1.656125,0.730794
4497,1.691843,0.727762
4498,1.664481,0.730468
4499,1.655059,0.720800
4500,1.680216,0.704767
4501,1.738325,0.727002
4502,1.724866,0.722441
4503,1.752442,0.746011
4504,1.778030,0.737568
4505,1.740087,0.688916
4506,1.686429,0.731275
4507,1.611985,0.717183
4508,1.705812,0.737187
4509,1.608419,0.720973
4510,1.659300,0.723158
4511,1.625020,0.719858
4512,1.733755,0.732748
4513,1.654327,0.716377
4514,1.640877,0.685197
4515,1.692888,0.739220
4516,1.705762,0.739530
4517,1.797850,0.714385
4518,1.706065,0.707052
4519,1.694534,0.747255
4520,1.611202,0.735077
4521,1.648282,0.742331
4522,1.609158,0.735864
4523,1.640767,0.729193
4524,1.640065,0.740088
4525,1.649621,0.739605
4526,1.603724,0.725587
4527,1.651519,0.732950
4528,1.625904,0.738075
4529,1.682847,0.710837
4530,1.733987,0.715112
4531,1.708228,0.688798
4532,1.643260,0.711984
4533,1.827333,0.735875
4534,1.747914,0.709213
4535,1.799950,0.648083
4536,1.768909,0.738388
4537,1.643002,0.734587
4538,1.649098,0.711456
4539,1.727206,0.710914
4540,1.672944,0.712095
4541,1.713932,0.653030
4542,1.776923,0.724131
4543,1.666719,0.690173
4544,1.707532,0.737263
4545,1.653705,0.722052
4546,1.649924,0.727887
4547,1.696061,0.701399
4548,1.801398,0.709136
4549,1.724906,0.707552
4550,1.782596,0.662135
4551,1.675287,0.701574
4552,1.711580,0.716057
4553,1.692654,0.690658
4554,1.755871,0.699257
4555,1.714187,0.712610
4556,1.750749,0.693013
4557,1.695590,0.717457
4558,1.816868,0.746521
4559,1.741573,0.691977
4560,1.623171,0.706925
4561,1.747996,0.675647
4562,1.772383,0.704662
4563,1.781384,0.705992
4564,1.660425,0.734392
4565,1.676723,0.720654
4566,1.665984,0.726164
4567,1.657067,0.726442
4568,1.681885,0.716857
4569,1.661571,0.709424
4570,1.909277,0.733006
4571,1.706120,0.698419
4572,1.712947,0.699523
4573,1.724477,0.708776
4574,1.703204,0.729019
4575,1.625790,0.665120
4576,1.740537,0.715470
4577,1.743883,0.739786
4578,1.659921,0.710820
4579,1.752145,0.681376
4580,1.887991,0.720637
4581,1.727946,0.692981
4582,1.681141,0.707896
4583,1.658551,0.708868
4584,1.695983,0.727814
4585,1.719839,0.728216
4586,1.724296,0.741001
4587,1.666837,0.698273
4588,1.789876,0.729051
4589,1.727873,0.723473
4590,1.684002,0.706827
4591,1.710441,0.746827
4592,1.630812,0.721202
4593,1.665678,0.726513
4594,1.729617,0.725982
4595,1.667293,0.725809
4596,1.707020,0.711506
4597,1.694881,0.734511
4598,1.714091,0.735119
4599,1.666012,0.648611
4600,1.805591,0.712334
4601,1.788930,0.734453
4602,1.696599,0.690201
4603,1.713557,0.749382
4604,1.614553,0.736793
4605,1.643650,0.732783
4606,1.619194,0.737437
4607,1.677044,0.726588
4608,1.697790,0.670685
4609,1.666701,0.727257
4610,1.695143,0.759171
4611,1.590866,0.722300
4612,1.649637,0.728412
4613,1.652345,0.739290
4614,1.674806,0.711824
4615,1.734078,0.741951
4616,1.705184,0.708734
4617,1.748025,0.700715
4618,1.834873,0.718896
4619,1.642668,0.718194
4620,1.770048,0.717220
4621,1.638107,0.714872
4622,1.673940,0.732332
4623,1.590111,0.699159
4624,1.677149,0.726365
4625,1.662723,0.729504
4626,1.690031,0.743864
4627,1.658779,0.686349
4628,1.731521,0.742995
4629,1.769002,0.737162
4630,1.640136,0.728708
4631,1.660121,0.738576
4632,1.636024,0.687710
4633,1.762123,0.740915
4634,1.740677,0.680704
4635,1.679634,0.726314
4636,1.682167,0.710427
4637,1.768386,0.706643
4638,1.748649,0.701677
4639,1.756890,0.700120
4640,1.730967,0.676818
4641,1.586919,0.699522
4642,1.740189,0.735018
4643,1.631482,0.724484
4644,1.668519,0.693027
4645,1.861246,0.727750
4646,1.655918,0.708633
4647,1.695852,0.734568
4648,1.669567,0.719118
4649,1.655784,0.722875
4650,1.666810,0.736816
4651,1.684768,0.742114
4652,1.658450,0.701807
4653,1.733934,0.712642
4654,1.722618,0.665648
4655,1.778511,0.682149
4656,1.827977,0.715242
4657,1.746174,0.702802
4658,1.698670,0.731440
4659,1.710015,0.731359
4660,1.618710,0.706965
4661,1.716224,0.715349
4662,1.701912,0.688035
4663,1.568716,0.702148
4664,1.741641,0.724195
4665,1.629222,0.719680
4666,1.714650,0.743188
4667,1.706405,0.720070
4668,1.722608,0.736793
4669,1.688005,0.706576
4670,1.666485,0.718745
4671,1.702888,0.733814
4672,1.716620,0.742631
4673,1.652096,0.736096
4674,1.650518,0.725903
4675,1.693367,0.717801
4676,1.624214,0.735184
4677,1.655925,0.717778
4678,1.632103,0.701611
4679,1.732030,0.712474
4680,1.735686,0.724449
4681,1.788388,0.694878
4682,1.838531,0.728394
4683,1.686938,0.712627
4684,1.723326,0.724291
4685,1.617548,0.697273
4686,1.817238,0.701889
4687,1.639958,0.738639
4688,1.653788,0.749952
4689,1.613932,0.735264
4690,1.617099,0.724173
4691,1.639038,0.725390
4692,1.680054,0.722803
4693,1.784073,0.731871
4694,1.639702,0.699831
4695,1.775021,0.709482
4696,1.702993,0.713925
4697,1.756258,0.724195
4698,1.652135,0.741700
4699,1.657698,0.716418
4700,1.607948,0.705116
4701,1.647716,0.719813
4702,1.743915,0.721887
4703,1.667704,0.711736
4704,1.761925,0.728436
4705,1.640103,0.668524
4706,1.768875,0.733205
4707,1.782981,0.716656
4708,1.647494,0.737054
4709,1.647366,0.739944
4710,1.625981,0.733676
4711,1.637464,0.744196
4712,1.619965,0.741791
4713,1.658499,0.735027
4714,1.605775,0.739409
4715,1.642496,0.739669
4716,1.630996,0.737302
4717,1.632381,0.724184
4718,1.669809,0.742907
4719,1.709344,0.673151
4720,1.686511,0.723508
4721,1.752191,0.724516
4722,1.798424,0.722464
4723,1.620678,0.723830
4724,1.756852,0.732159
4725,1.770074,0.665314
4726,1.801017,0.713669
4727,1.698385,0.722070
4728,1.729989,0.718055
4729,1.731597,0.676634
4730,1.713607,0.696879
4731,1.672856,0.721505
4732,1.777827,0.738981
4733,1.659892,0.723823
4734,1.678984,0.711348
4735,1.761188,0.717451
4736,1.755271,0.712998
4737,1.710471,0.724914
4738,1.616147,0.738332
4739,1.639326,0.727917
4740,1.702389,0.715703
4741,1.676592,0.732241
4742,1.676330,0.722733
4743,1.624666,0.727403
4744,1.707189,0.746154
4745,1.708901,0.719093
4746,1.708237,0.737257
4747,1.577802,0.715741
4748,1.726186,0.740816
4749,1.679214,0.706119
4750,1.777817,0.708247
4751,1.757047,0.715023
4752,1.789528,0.750045
4753,1.663405,0.695667
4754,1.733849,0.710183
4755,1.692286,0.724750
4756,1.716029,0.715385
4757,1.622219,0.731257
4758,1.683146,0.714564
4759,1.673954,0.729812
4760,1.743727,0.733912
4761,1.656078,0.716180
4762,1.675951,0.719202
4763,1.682886,0.670141
4764,1.672774,0.728858
4765,1.671599,0.738505
4766,1.602925,0.739402
4767,1.634821,0.723200
4768,1.686413,0.713045
4769,1.758381,0.693055
4770,1.810790,0.718966
4771,1.731612,0.704042
4772,1.649961,0.672508
4773,1.777361,0.703269
4774,1.718292,0.706335
4775,1.777670,0.724728
4776,1.721794,0.716251
4777,1.784948,0.748304
4778,1.703540,0.734382
4779,1.708369,0.712365
4780,1.769172,0.726710
4781,1.764611,0.733763
4782,1.723855,0.729129
4783,1.706438,0.750267
4784,1.608054,0.739518
4785,1.636724,0.721368
4786,1.719678,0.742279
4787,1.636209,0.739205
4788,1.702189,0.703701
4789,1.683634,0.710364
4790,1.675674,0.718874
4791,1.754707,0.724911
4792,1.633825,0.728386
4793,1.667632,0.721070
4794,1.691818,0.712508
4795,1.721463,0.718260
4796,1.690997,0.723287
4797,1.657511,0.745877
4798,1.621595,0.739679
4799,1.633605,0.740425
4800,1.623323,0.743881
4801,1.634044,0.747021
4802,1.648881,0.744667
4803,1.660153,0.736527
4804,1.690750,0.712024
4805,1.754930,0.680279
4806,1.676701,0.658930
4807,1.729772,0.711461
4808,1.807658,0.697440
4809,1.673782,0.684481
4810,1.711520,0.716458
4811,1.685201,0.722931
4812,1.693733,0.665392
4813,1.836452,0.689984
4814,1.754034,0.721652
4815,1.741568,0.740510
4816,1.657461,0.740160
4817,1.669936,0.738222
4818,1.639470,0.743883
4819,1.630794,0.726651
4820,1.633333,0.727429
4821,1.691173,0.740584
4822,1.631508,0.735276
4823,1.623773,0.740035
4824,1.606799,0.711623
4825,1.696442,0.730610
4826,1.606572,0.743387
4827,1.706378,0.705815
4828,1.850417,0.717980
4829,1.629815,0.740339
4830,1.662337,0.727140
4831,1.639678,0.721986
4832,1.757428,0.706141
4833,1.868582,0.717392
4834,1.663764,0.720728
4835,1.670034,0.728017
4836,1.700484,0.710134
4837,1.627091,0.734518
4838,1.679389,0.717983
4839,1.745037,0.705889
4840,1.688583,0.719121
4841,1.707762,0.728307
4842,1.643774,0.735557
4843,1.674886,0.746580
4844,1.621958,0.715418
4845,1.733931,0.726111
4846,1.642972,0.704681
4847,1.685630,0.730196
4848,1.671509,0.726737
4849,1.783440,0.710914
4850,1.715921,0.685836
4851,1.784665,0.717968
4852,1.570899,0.724625
4853,1.691629,0.739910
4854,1.643693,0.726972
4855,1.669693,0.728894
4856,1.680770,0.704144
4857,1.730339,0.704809
4858,1.638870,0.726476
4859,1.736701,0.684876
4860,1.797877,0.715607
4861,1.761837,0.723781
4862,1.814000,0.736100
4863,1.625270,0.739075
4864,1.617360,0.724913
4865,1.645874,0.747131
4866,1.611152,0.711787
4867,1.675635,0.730130
4868,1.610747,0.724126
4869,1.659241,0.725051
4870,1.623590,0.715473
4871,1.676262,0.696633
4872,1.831787,0.696683
4873,1.859239,0.657105
4874,1.782125,0.719662
4875,1.616074,0.738335
4876,1.638839,0.725400
4877,1.683101,0.713860
4878,1.739315,0.725888
4879,1.790320,0.702426
4880,1.720515,0.718643
4881,1.742106,0.724857
4882,1.710564,0.738800
4883,1.645382,0.739423
4884,1.633830,0.729990
4885,1.709995,0.727490
4886,1.654776,0.653894
4887,1.721985,0.700079
4888,1.743140,0.702912
4889,1.716027,0.740122
4890,1.596985,0.715768
4891,1.731769,0.693873
4892,1.803817,0.703446
4893,1.776868,0.724826
4894,1.704711,0.706940
4895,1.795486,0.748639
4896,1.590778,0.734885
4897,1.669419,0.750044
4898,1.607366,0.732993
4899,1.673335,0.726973
4900,1.687384,0.728980
4901,1.669987,0.698796
4902,1.787645,0.742594
4903,1.701338,0.731168
4904,1.652047,0.732312
4905,1.661632,0.738220
4906,1.647265,0.749421
4907,1.633647,0.739141
4908,1.640434,0.725281
4909,1.815473,0.697909
4910,1.670759,0.729019
4911,1.689395,0.739432
4912,1.643541,0.721726
4913,1.712432,0.702721
4914,1.659964,0.713777
4915,1.713158,0.734798
4916,1.664453,0.721177
4917,1.729542,0.738281
4918,1.613798,0.716157
4919,1.691341,0.712051
4920,1.744052,0.708307
4921,1.717109,0.749764
4922,1.631966,0.742432
4923,1.620456,0.753493
4924,1.599858,0.739008
4925,1.633496,0.742996
4926,1.656673,0.733470
4927,1.692229,0.725113
4928,1.645314,0.710492
4929,1.750684,0.722831
4930,1.749999,0.674983
4931,1.697165,0.741972
4932,1.619630,0.734796
4933,1.623046,0.735361
4934,1.679513,0.744788
4935,1.627486,0.739417
4936,1.817905,0.719858
4937,1.766987,0.726572
4938,1.796594,0.732128
4939,1.630373,0.732634
4940,1.620768,0.730839
4941,1.652606,0.716367
4942,1.770605,0.726232
4943,1.704364,0.719582
4944,1.763888,0.746791
4945,1.640452,0.748211
4946,1.578082,0.734066
4947,1.660595,0.742504
4948,1.605315,0.720362
4949,1.731718,0.731516
4950,1.612055,0.701797
4951,1.816568,0.730453
4952,1.659400,0.699964
4953,1.834858,0.704661
4954,1.882813,0.718261
4955,1.599631,0.717516
4956,1.690392,0.694988
4957,1.763477,0.736338
4958,1.598210,0.721752
4959,1.637742,0.711326
4960,1.719544,0.723775
4961,1.735412,0.725585
4962,1.633256,0.717047
4963,1.800841,0.718937
4964,1.669251,0.726685
4965,1.649026,0.738954
4966,1.600876,0.720772
4967,1.741078,0.733268
4968,1.703730,0.724088
4969,1.711596,0.709754
4970,1.677224,0.725064
4971,1.739358,0.721407
4972,1.679352,0.720619
4973,1.717753,0.730003
4974,1.690126,0.722829
4975,1.746079,0.716469
4976,1.774907,0.674836
4977,1.661738,0.703812
4978,1.761634,0.725898
4979,1.725901,0.722878
4980,1.634750,0.717725
4981,1.709940,0.738146
4982,1.631118,0.711150
4983,1.855497,0.729869
4984,1.694642,0.723121
4985,1.693263,0.725355
4986,1.662222,0.712998
4987,1.676738,0.713751
4988,1.704125,0.671994
4989,1.723290,0.746128
4990,1.657534,0.644633
4991,1.841951,0.715915
4992,1.714845,0.693731
4993,1.688956,0.745096
4994,1.601853,0.739529
4995,1.685411,0.735698
4996,1.657287,0.745014
4997,1.622559,0.743461
4998,1.622379,0.745072
4999,1.613296,0.738041
